scenario_id,condition,agent_id,framework_name,method,lens,focus,bias,model,information_fraction,probability,confidence,rationale,fallback_type
scenario_031,framework_baseline,5,best_case,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.12,high,"Tethys's strong international support, defensive advantages, and asymmetric military capabilities provide significant buffers against collapse, while Novaris's economic vulnerabilities and internal divisions further reduce the likelihood of a successful aggression, thereby supporting a low probability of government collapse in Tethys.",
scenario_031,framework_baseline,2,scenario_tree,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.32,medium,"The forecasted probability of government collapse in Tethys is driven by scenarios of military escalation, economic strain, and diplomatic isolation, with conditional collapse probabilities ranging from 0.1 for a negotiated settlement to 0.8 for a full invasion, resulting in a weighted average that reflects the current volatile but not yet catastrophic situation.",
scenario_031,framework_baseline,1,key_indicator,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.21,medium,"The key indicator selected is the percentage of Tethys Territory Remaining, currently at 70.5%, which has high predictive validity for government collapse due to its direct impact on governing capacity and territorial control. Although other factors like economic strain and international support are relevant, the territorial loss is the most critical factor. The current level of territorial loss does not yet indicate an imminent collapse, but the trend and potential for further loss drive the estimated probability.",
scenario_031,framework_baseline,6,trend,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.32,medium,"The probability of Tethys's government collapse is driven by the deteriorating trends in its territory control, GDP, and the increasing crisis level, despite strong international support. The economic strain and commodity price shift are likely to exacerbate Tethys's economic crisis, and the military balance, although slightly in favor of Tethys, is under pressure from Novaris's superior conventional forces. The trajectory of these variables suggests a significant but not overwhelming risk of government collapse by the end of Period 1.",
scenario_031,framework_baseline,9,devils_advocate,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.81,high,"The conventional view underestimates the impact of economic strain, the effectiveness of Novaris's cyber operations, and the potential for internal divisions within Tethys, all of which could rapidly escalate the crisis and lead to a government collapse, despite the current defensive advantages and international support Tethys enjoys.",
scenario_031,framework_baseline,7,structural,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.38,medium,"Tethys's government collapse probability is driven by its relatively weak institutional resilience, economic strain due to sanctions and war costs, and the geographic challenge of defending its territory against a larger adversary. However, the strong international support and Tethys's asymmetric military capabilities somewhat mitigate these risks. The overall probability reflects a balanced assessment of these structural factors.",
scenario_031,framework_baseline,8,game_theoretic,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.32,medium,"The probability of Tethys's government collapse is driven by the current military balance, economic strain, and international support. Despite Novaris's numerical advantage, Tethys's asymmetric capabilities and defensive position reduce the likelihood of immediate military defeat. However, the economic crisis and potential for further sanctions erosion of Novaris's economy may pressure Tethys's government, leading to a moderate probability of collapse.",
scenario_032,framework_baseline,0,base_rate,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.42,medium,"The base rate of government collapse in similar crises is estimated at 35%, considering great-power pressure campaigns against smaller states. Adjustments for Tethys's strong international support and asymmetric military capabilities push the probability down, while factors like Novaris's significant military advantage, economic coercion, and the defender's war fatigue push it up, resulting in a final probability of 0.42.",
scenario_032,framework_baseline,4,worst_case,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.82,medium,"The high crisis level, significant economic pressure, and Novaris's military superiority pose substantial threats to Tethys's government stability. The recent defender war fatigue, economic crisis, and potential for escalated military incidents or coup attempts further exacerbate the situation, suggesting a high likelihood of collapse under worst-case analysis. International support, while present, may not suffice to prevent collapse given the overwhelming pressure from Novaris and internal destabilization factors.",
scenario_032,framework_baseline,3,historical_analogy,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.42,medium,"The crisis is analogous to the Hungarian Revolution of 1956, where a smaller state faced overwhelming military pressure from a larger power, but with significant international sympathy and diplomatic efforts potentially mitigating the outcome. Differences include Tethys's stronger asymmetric capabilities and the presence of economic sanctions on Novaris, which reduce the likelihood of collapse, while the defender's war fatigue and economic strain increase it. The historical outcome of the Hungarian Revolution, where the government was eventually overthrown, anchors the estimate, adjusted downward due to Tethys's unique strengths and international support.",
